chr	start	end	bin	01_CN	01_CT	02_CN	02_CT	02_LN	02_LT	03_CN	03_CT	03_LT	03_NT	04_CN	04_CT	04_LT	05_CN	05_CT	05_LT	06_CT	07_CT	10_CN	10_CT	14_CN	14_CT	14_LT
16	75835001	75875000	62152	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16	77250001	77290000	62187	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16	77670001	77710000	62197	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16	78140001	78180000	62209	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16	78520001	78560000	62218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
16	78880001	78920000	62227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
16	79380001	79420000	62240	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	1	1	0
16	79730001	79770000	62249	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	1
16	80730001	80770000	62274	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16	81050001	81090000	62282	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
16	82207501	82247500	62311	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16	83910001	83950000	62353	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16	84620001	84660000	62371	0	1	0	1	1	1	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1
16	85220001	85260000	62386	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16	86010001	86050000	62406	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16	86475001	86515000	62418	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0
16	87465001	87505000	62442	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
16	87885001	87925000	62453	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
16	88710001	88750000	62473	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	1780001	1820000	62559	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	0	0
17	2490001	2530000	62577	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	2930001	2970000	62588	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1
17	3710001	3750000	62608	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	4020001	4060000	62615	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	0	0
17	4560001	4600000	62628	1	0	1	0	0	0	1	1	1	1	1	0	0	1	1	1	0	1	1	1	0	1	0
17	5315001	5355000	62648	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	6740001	6780000	62683	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
17	7040001	7080000	62691	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0
17	7590001	7630000	62704	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
17	8300001	8340000	62722	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	8910001	8950000	62738	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	9720001	9760000	62758	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	10310001	10350000	62773	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
17	10685001	10725000	62782	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	11190001	11230000	62794	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
17	11980001	12020000	62814	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
17	13090001	13130000	62842	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	15325001	15365000	62898	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	15735001	15775000	62908	0	0	0	1	0	1	1	0	0	1	0	1	1	1	1	1	0	0	0	0	1	0	1
17	16230001	16270000	62920	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1
17	16600001	16640000	62930	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0
17	17055001	17095000	62941	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1
17	17650001	17690000	62956	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	0	1	0
17	18100001	18140000	62967	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	18420001	18460000	62975	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0
17	18750001	18790000	62983	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1
17	19250001	19290000	62996	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
17	19860001	19900000	63011	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	20270001	20310000	63021	1	1	1	0	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1
17	20970001	21010000	63039	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
17	21640001	21680000	63056	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
17	22275001	22315000	63072	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	25350001	25390000	63148	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	26125001	26165000	63168	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	26870001	26910000	63186	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	27340001	27380000	63198	1	1	1	1	0	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1
17	27640001	27680000	63205	1	1	0	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	0
17	27890001	27930000	63212	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0
17	28420001	28460000	63225	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	29070001	29110000	63241	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	29780001	29820000	63259	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
17	30500001	30540000	63277	0	1	0	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	0	1	1	1	1
17	30870001	30910000	63286	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	31340001	31380000	63298	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	31995001	32035000	63315	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
17	32685001	32725000	63332	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	33417501	33457500	63350	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	34170001	34210000	63369	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	34500001	34540000	63377	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0
17	34885001	34925000	63387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	35670001	35710000	63406	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
17	36060001	36100000	63416	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0
17	36420001	36460000	63425	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1
17	36730001	36770000	63433	1	1	0	1	0	0	1	1	1	0	1	1	0	0	1	0	0	0	1	1	1	1	0
17	37010001	37050000	63440	1	1	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1	0
17	37595001	37635000	63455	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	38320001	38360000	63473	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1
17	38790001	38830000	63484	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	39970001	40010000	63514	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	40770001	40810000	63534	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1
17	41460001	41500000	63551	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	41855001	41895000	63561	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
17	42180001	42220000	63569	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0
17	42590001	42630000	63580	1	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	1	1	1	0	1	1	1
17	42910001	42950000	63587	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
17	43290001	43330000	63597	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0
17	43660001	43700000	63606	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	43920001	43960000	63613	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
17	44365001	44405000	63624	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
17	44835001	44875000	63636	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	1	0	1
17	45175001	45215000	63644	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	45905001	45945000	63662	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	46820001	46860000	63685	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
17	47295001	47335000	63697	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	48280001	48320000	63722	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1
17	48580001	48620000	63729	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	48900001	48940000	63737	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0
17	49420001	49460000	63750	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	50260001	50300000	63771	0	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	0	0	1	1
17	51260001	51300000	63796	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	1	0	0
17	51760001	51800000	63808	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1
17	52970001	53010000	63839	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	53530001	53570000	63853	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
17	53945001	53985000	63863	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
17	55015001	55055000	63890	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	55980001	56020000	63914	1	1	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
17	56500001	56540000	63927	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	57340001	57380000	63948	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	57620001	57660000	63955	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	58210001	58250000	63970	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	58780001	58820000	63984	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	59700001	59740000	64007	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	0	0	1	1	1	1
17	60050001	60090000	64016	0	0	0	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	0	1	0	1	0
17	60590001	60630000	64029	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	61170001	61210000	64044	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	1	0	0	1	0
17	61855001	61895000	64061	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	62460001	62500000	64076	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1
17	62885001	62925000	64087	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	63220001	63260000	64095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
17	64210001	64250000	64120	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	64870001	64910000	64136	0	1	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	1	0	1	0	1	1
17	65255001	65295000	64146	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
17	66010001	66050000	64165	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	66665001	66705000	64181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	67440001	67480000	64201	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	68185001	68225000	64219	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1
17	68700001	68740000	64232	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	69060001	69100000	64241	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1
17	69470001	69510000	64251	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
17	70120001	70160000	64267	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
17	70630001	70670000	64280	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	71410001	71450000	64300	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
17	72260001	72300000	64321	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	72730001	72770000	64333	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1
17	73020001	73060000	64340	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
17	73470001	73510000	64352	0	1	0	0	0	1	0	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1
17	73960001	74000000	64364	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	1	0	0
17	74540001	74580000	64378	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	1	1
17	74900001	74940000	64387	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	75260001	75300000	64396	1	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0
17	75540001	75580000	64403	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	0	1	1	0	1	1
17	76365001	76405000	64424	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	77080001	77120000	64441	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	77505001	77545000	64452	1	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	1	1	0
17	77940001	77980000	64463	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	78310001	78350000	64472	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1
17	79150001	79190000	64494	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	79590001	79630000	64504	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17	79940001	79980000	64513	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0
18	1440001	1480000	64580	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18	2240001	2280000	64600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
18	2580001	2620000	64609	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
18	3270001	3310000	64626	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
18	4040001	4080000	64646	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	5005001	5045000	64670	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	5790001	5830000	64689	1	1	0	1	1	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1
18	6180001	6220000	64699	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
18	6660001	6700000	64711	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1
18	7165001	7205000	64724	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	7640001	7680000	64735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
18	8540001	8580000	64758	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	9030001	9070000	64770	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
18	9715001	9755000	64788	0	1	0	1	1	0	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
18	10010001	10050000	64795	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1
18	10770001	10810000	64814	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	11240001	11280000	64826	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	0	0	1	1	1	1	1	1
18	11810001	11850000	64840	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	12235001	12275000	64851	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	12690001	12730000	64862	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
18	13105001	13145000	64872	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	14105001	14145000	64897	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	14630001	14670000	64910	1	1	0	0	1	1	0	1	1	0	0	1	0	1	1	0	1	1	0	1	0	1	0
18	15455001	15495000	64931	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	18540001	18580000	65008	0	0	1	1	1	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1
18	19140001	19180000	65023	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1
18	19550001	19590000	65034	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0
18	20480001	20520000	65057	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	21210001	21250000	65075	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	22005001	22045000	65095	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	22360001	22400000	65103	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18	23020001	23060000	65120	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
18	23650001	23690000	65136	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	24065001	24105000	65146	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1
18	24560001	24600000	65159	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1
18	25185001	25225000	65174	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
18	25900001	25940000	65192	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	1
18	26427501	26467500	65205	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0
18	26800001	26840000	65214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
18	27410001	27450000	65230	1	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1
18	28060001	28100000	65246	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18	28580001	28620000	65259	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
18	29100001	29140000	65272	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0
18	29390001	29430000	65279	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
18	29770001	29810000	65289	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	30425001	30465000	65305	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	30810001	30850000	65315	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	0
18	31310001	31350000	65327	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	0	1	1
18	32390001	32430000	65355	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	32920001	32960000	65368	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	0	1	1	1
18	33500001	33540000	65382	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1
18	34050001	34090000	65396	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
18	34635001	34675000	65411	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1
18	35145001	35185000	65424	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	35760001	35800000	65438	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
18	36290001	36330000	65452	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
18	36800001	36840000	65464	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	37240001	37280000	65475	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0
18	37625001	37665000	65485	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	1	1	0
18	38110001	38150000	65498	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	0	0	1	1	1
18	38680001	38720000	65511	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
18	39550001	39590000	65534	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	40080001	40120000	65546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
18	41100001	41140000	65572	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0
18	41597501	41637500	65585	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1
18	42040001	42080000	65595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
18	42560001	42600000	65608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
18	43180001	43220000	65624	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	43695001	43735000	65637	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	44460001	44500000	65656	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	44885001	44925000	65667	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1
18	45575001	45615000	65684	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
18	45990001	46030000	65694	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	47090001	47130000	65722	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	47535001	47575000	65733	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	48135001	48175000	65748	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	48580001	48620000	65759	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	0	1	1
18	49152501	49192500	65774	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	49890001	49930000	65792	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1
18	50560001	50600000	65809	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1
18	51140001	51180000	65823	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1
18	51550001	51590000	65833	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	0	1	0	0
18	51960001	52000000	65844	1	1	1	1	0	0	0	0	0	1	1	0	1	0	1	0	1	1	1	1	0	1	1
18	52440001	52480000	65856	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	52830001	52870000	65865	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	53480001	53520000	65881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
